p_val	avg_diff	pct.1	pct.2	p_val_adj	name
3.61303824630042e-05	0.184481357734778	0.544	0.467	0.0902898257750475	JASPAR2022-MA0112.2
3.71861312325136e-05	0.405519533020132	0.288	0.258	0.0929281419500515	ISMARA- T
3.77048383670826e-05	0.187559641697844	0.371	0.316	0.0942243910793394	JASPAR2022-MA0819.2
3.8271124530056e-05	0.183578280484386	0.468	0.388	0.0956395402006099	ISMARA- Glis2
3.84957952660522e-05	0.157775490740505	0.501	0.417	0.0962009923698644	JASPAR2022-MA0736.1
3.85060372601728e-05	0.184730438619	0.401	0.341	0.0962265871131717	GRE(NR),IR3/RAW264.7-GRE-ChIP-Seq(Unpublished)/Homer
3.85470311075023e-05	0.21989278884524	0.825	0.741	0.0963290307376482	ISMARA- Prrxl1
3.92085930389947e-05	0.171947607942832	0.377	0.318	0.0979822740044479	ISMARA- Nkx2-4
4.04030533914886e-05	0.16999508430442	0.458	0.39	0.10096723042533	JASPAR2022-MA1955.1
4.04781710590135e-05	0.209198603832756	0.777	0.704	0.101154949476475	ISMARA- Nfya
4.24502929855135e-05	0.219513519524765	0.89	0.809	0.106083282170798	JASPAR2022-MA0630.1
4.24502929855135e-05	0.219513519524765	0.89	0.809	0.106083282170798	JASPAR2022-MA0075.2
4.24502929855135e-05	0.219513519524765	0.89	0.809	0.106083282170798	JASPAR2022-MA0717.1
4.26812344081547e-05	0.21951004706715	0.872	0.785	0.106660404785979	Berger2008-Msx1-3031.2
4.2703828966398e-05	0.167090321091176	0.508	0.434	0.106716868587029	ISMARA- Cbfb
4.32952859768527e-05	-0.557638669650881	0.946	0.95	0.108194919656155	Berger2008-Hoxa9-2622.2
4.32952859768527e-05	-0.557638669650881	0.946	0.95	0.108194919656155	ISMARA- Hoxa9
4.35708794369066e-05	0.181988302203241	0.487	0.42	0.10888362771283	ISMARA- Xbp1
4.45603828174016e-05	0.175343195919131	0.517	0.445	0.111356396660687	JASPAR2022-MA1143.1
4.50096099437001e-05	-0.207598948142269	0.482	0.554	0.112479015249307	JASPAR2022-MA1541.1
4.61393811852023e-05	0.149347414110006	0.499	0.41	0.115302313581821	ZNF519(Zf)/HEK293-ZNF519.GFP-ChIP-Seq(GSE58341)/Homer
4.66159649147698e-05	0.200720088766378	0.865	0.802	0.11649329632201	Berger2008-Alx3-3418.2
4.74831019882933e-05	0.141990245828641	0.704	0.636	0.118660271868745	JASPAR2022-MA1107.2
4.93023002716373e-05	-0.211408625943257	0.596	0.654	0.123206448378822	RARa(NR)/K562-RARa-ChIP-Seq(Encode)/Homer
4.99800591114153e-05	0.18699458105573	0.455	0.384	0.124900167719427	JASPAR2022-MA0821.2
5.02496717239491e-05	-0.436637069433103	0.934	0.942	0.125573929638149	Berger2008-Hoxc10-2779.2
5.13217892341687e-05	0.210893475884578	0.476	0.415	0.128253151296187	ISMARA- Fosb
5.19033203624366e-05	0.25138387187873	0.911	0.838	0.129706397585729	JASPAR2022-MA0887.1
5.2683816995361e-05	0.199639355027582	0.593	0.526	0.131656858671407	JASPAR2022-MA1136.1
5.29603016160794e-05	0.212514556140302	0.821	0.749	0.132347793738582	Berger2008-Phox2a-3947.1
5.29603016160794e-05	0.212514556140302	0.821	0.749	0.132347793738582	ISMARA- Phox2a
5.30990589780731e-05	-0.169791774441723	0.483	0.565	0.132694548386205	JASPAR2022-MA1540.1
5.78460222549014e-05	-0.381071969419171	0.905	0.919	0.144557209614999	Berger2008-Hoxc13-3127.1
5.88332584374307e-05	0.175299662258302	0.724	0.627	0.147024312835139	JASPAR2022-MA0502.2
6.08241881114331e-05	0.200128605991593	0.224	0.199	0.151999646090471	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer
6.12681268145958e-05	0.199361337848228	0.471	0.389	0.153109048909675	JASPAR2022-MA0489.1
6.1284038366798e-05	0.245209169585328	0.873	0.797	0.153148811878628	Berger2008-Vax1-3499.1
6.17632082373432e-05	0.208701873734876	0.841	0.771	0.154346257385121	Berger2008-Pax7-3783.1
6.17632082373432e-05	0.208701873734876	0.841	0.771	0.154346257385121	ISMARA- Pax7
6.18594668942213e-05	0.215678355537628	0.809	0.734	0.154586807768659	JASPAR2022-MA0874.1
6.22136318416826e-05	0.174347916924437	0.585	0.504	0.155471865972365	JASPAR2022-MA0017.2
