p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.010098348643346	0.195369221379687	0.08	0.117	1	Gbf1	other
0.0101069394429289	0.045114621320437	0.111	0.156	1	Zscan26	other
0.0101185881026057	-0.249393989372058	0.058	0.086	1	Gpsm2	other
0.010153248203186	0.123846084996364	0.075	0.11	1	Gm45501	other
0.0101549118380712	-0.0725119852051561	0.036	0.059	1	D1Ertd622e	other
0.010172883274693	0.119083587577852	0.166	0.224	1	Dsp	other
0.0101779064651583	-0.512082038584704	0.013	0.027	1	Dok2	other
0.0101902090829042	-0.224714128515757	0.024	0.043	1	Abhd4	other
0.0102033655141505	0.218452671769457	0.165	0.226	1	Prc1	other
0.0102092768801532	-0.502341421770119	0.013	0.027	1	Gbe1	other
0.0102262146578091	-0.268895822706733	0.026	0.047	1	Cryz	other
0.0102297515762979	0.0507605432004925	0.091	0.131	1	Leo1	other
0.010245457058699	-0.0159002306407747	0.057	0.086	1	Ift81	other
0.0102556569571822	0.278839283739293	0.148	0.205	1	Gm9703	other
0.0102630745549548	0.0147137926657348	0.024	0.044	1	Gm45266	other
0.0102752516192823	0.0185055193828362	0.491	0.648	1	Usp34	other
0.0102841174115397	0.32700737105628	0.093	0.135	1	A430027C01Rik	other
0.0103002234767335	-0.560118061477838	0.02	0.037	1	Mapk8ip2	other
0.0103119745568336	-0.611834878183585	0.012	0.026	1	Nphp4	other
0.0103306636251541	-0.248810503763092	0.026	0.047	1	Timm23	other
0.0103607542033979	0.110240691805272	0.239	0.319	1	Echs1	other
0.0103754076406735	0.0153583039371801	0.438	0.578	1	Sf3b2	other
0.0103841531370936	0.0992848864486193	0.044	0.07	1	Asf1b	other
0.0103955151824353	0.166615562604962	0.132	0.182	1	Rad54l	other
0.0103993561741332	0.120630455996031	0.021	0.04	1	Inka2	other
0.0104210528972435	-0.0511341493032951	0.104	0.145	1	Ppp2r5a	other
0.0104424828796618	-0.308757439926308	0.012	0.026	1	Pou6f1	other
0.0104456747388189	-0.255080055971504	0.024	0.043	1	Ppip5k1	other
0.0104517437828954	0.129587529741073	0.155	0.211	1	Frg1	other
0.0104678706595262	0.178680593645077	0.083	0.12	1	Kif14	other
0.0104798729953316	0.146385729639865	0.058	0.089	1	Cry2	other
0.0105178822546336	0.253377288622463	0.141	0.194	1	Rnf168	other
0.0105241093449977	-0.0788614439680839	0.049	0.076	1	Slit2	other
0.01052628690236	0.108192463580513	0.105	0.148	1	Ttf2	other
0.0105267603341684	0.0168963235488491	0.06	0.091	1	Fam126a	other
0.0105286657913006	0.0743063494074219	0.183	0.244	1	Ndufaf2	other
0.0105323686753534	-0.536169750593997	0.02	0.037	1	Rps24-ps3	other
0.0105351252500756	-0.0319994620506585	0.033	0.056	1	Gm36445	other
0.0105382840883915	-0.178192318112679	0.024	0.043	1	Rpl27a-ps1	other
0.0105390692350282	-0.343624947124587	0.02	0.037	1	4732416N19Rik	other
0.0105420860195957	0.215586094565903	0.05	0.077	1	Tchp	other
