p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.703515319234	-0.155479977056903	0.016	0.017	1	Gnao1	other
0.703589265194569	-0.392519703760887	0.038	0.035	1	Zfp697	other
0.703734954962585	-0.0525864854663278	0.059	0.057	1	Rnaseh1	other
0.704056745646367	-0.190754041170931	0.069	0.066	1	Adck5	other
0.704202366371673	-0.199539637670378	0.033	0.034	1	Inpp5a	other
0.704699984473328	-0.198380756435974	0.097	0.093	1	Snord104	other
0.704766929036365	-0.12069476446231	0.287	0.271	1	Ptcd3	other
0.704979113225116	-0.269017921615548	0.064	0.066	1	Xbp1	other
0.705060048532896	-0.0733196844436571	0.366	0.347	1	Srm	other
0.705179521777652	-0.0802186727156453	0.38	0.361	1	Zfp871	other
0.705189582316521	-0.213752720902678	0.114	0.115	1	Cstf3	other
0.705214522765451	-0.140460845648616	0.066	0.063	1	Gm44044	other
0.705412359887941	-0.14688283213951	0.146	0.14	1	Riok3	other
0.70568281776032	-0.246779178645167	0.033	0.034	1	Zfp169	other
0.705906883316806	-0.274079418829897	0.025	0.026	1	Pfkfb3	other
0.705957084999487	-0.166019645504671	0.053	0.055	1	Gm37137	other
0.706011253601089	-0.112778071548358	0.013	0.012	1	A630052C17Rik	other
0.706201614450668	-0.228044506239187	0.019	0.02	1	Angpt2	other
0.706320117420878	-0.0153557615724245	0.181	0.175	1	Rcbtb1	other
0.706585709907252	-0.256352795843008	0.027	0.028	1	Zdhhc9	other
0.706626121607664	0.022592219932335	0.023	0.022	1	R74862	other
0.706963626950367	-0.16862962055552	0.199	0.19	1	Fbxo30	other
0.707050450964336	-0.050976840491205	0.013	0.011	1	Acot2	other
0.707193117236628	-0.124174432918347	0.051	0.053	1	Phf8	other
0.70737921401838	-0.317138649163677	0.069	0.07	1	Fignl1	other
0.707816197390636	-0.1316261722294	0.043	0.041	1	Rnf25	other
0.70799559982984	0.0808404398195588	0.012	0.013	1	Gm13205	other
0.708054026283461	-0.0947913698122086	0.299	0.295	1	Kdm2a	other
0.70819219615255	-0.444771173259316	0.018	0.019	1	Zfp689	other
0.708219856539994	-0.179362024131877	0.065	0.067	1	Gm37879	other
0.708251524741977	0.0138129521029944	0.98	0.967	1	Rps3a3	other
0.708486036018507	0.0149412787524632	0.072	0.069	1	Nck2	other
0.708781640084177	-0.0633304569648705	0.135	0.131	1	Gm37494	other
0.709017954681271	-0.3017427954357	0.018	0.017	1	Mob3c	other
