p_val	avg_diff	pct.1	pct.2	p_val_adj	name
0	4.54518133143522	0.931	0.206	0	JASPAR2022-MA0906.1
0	4.37352462665209	0.926	0.201	0	JASPAR2022-MA1476.2
0	4.54518133143522	0.931	0.206	0	ISMARA- Hoxc12
0	4.54844225836044	0.932	0.209	0	Berger2008-Hoxc11-3718.2
0	4.35198732470957	0.937	0.214	0	Berger2008-Hoxc12-3480.1
0	4.2502038023906	0.876	0.153	0	JASPAR2022-MA0142.1
0	4.48319229594723	0.934	0.212	0	Berger2008-Hoxd12-3481.1
0	-5.34791892218213	0.067	0.789	0	JASPAR2022-MA1638.1
0	-4.46109832566034	0.16	0.882	0	Tbx21(T-box)/GM12878-TBX21-ChIP-Seq(Encode)/Homer
0	4.35273890127791	0.929	0.21	0	JASPAR2022-MA0651.1
0	4.57000018033226	0.928	0.21	0	JASPAR2022-MA0905.1
0	4.48132312090864	0.931	0.213	0	JASPAR2022-MA1506.1
0	4.29588012996638	0.924	0.206	0	JASPAR2022-MA0885.2
0	-4.44316595790437	0.165	0.883	0	JASPAR2022-MA0802.1
0	-4.44316595790437	0.165	0.883	0	ISMARA- Tbr1
0	-4.4637481861178	0.168	0.885	0	ISMARA- Eomes
0	3.74971634678948	0.914	0.198	0	ISMARA- Hoxd13
0	4.45094953843779	0.927	0.213	0	JASPAR2022-MA0485.2
0	4.84280855479403	0.922	0.208	0	ISMARA- Cdx2
0	-5.27020157069764	0.059	0.773	0	JASPAR2022-MA1468.1
0	-5.21045536865649	0.066	0.78	0	ISMARA- Neurod1
0	-3.77099498152121	0.152	0.866	0	ISMARA- Tbx5
0	-5.21045536865649	0.066	0.78	0	NeuroD1(bHLH)/Islet-NeuroD1-ChIP-Seq(GSE30298)/Homer
0	-5.22362414459251	0.065	0.778	0	JASPAR2022-MA1642.1
0	3.94000594766299	0.93	0.217	0	HOXB13(Homeobox)/ProstateTumor-HOXB13-ChIP-Seq(GSE56288)/Homer
0	1.94703977137424	0.913	0.201	0	JASPAR2022-MA0516.1
0	-5.48389622355909	0.066	0.778	0	JASPAR2022-MA0668.2
0	-4.93171756714292	0.066	0.777	0	JASPAR2022-MA1467.2
0	3.43825319091083	0.863	0.153	0	JASPAR2022-MA0143.1
0	-4.30086868881002	0.163	0.871	0	JASPAR2022-MA0807.1
0	-5.15314096602191	0.067	0.775	0	JASPAR2022-MA1109.1
0	2.82311559981854	0.868	0.161	0	ISMARA- Sox18
0	2.94252955214293	0.86	0.154	0	JASPAR2022-MA0078.2
0	3.95735514173134	0.924	0.222	0	JASPAR2022-MA0911.1
0	-4.27218878735243	0.066	0.767	0	JASPAR2022-MA1568.1
