p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.0116256584595814	0.906702528300761	0.088	0.052	1	Zfp820	other
0.011653146060937	0.0950603158311556	0.979	0.969	1	Ndufa2	other
0.0117093472674125	-0.59605196993385	0.127	0.182	1	Nectin2	other
0.0117120956166782	-0.529216209971623	0.21	0.278	1	Nrarp	other
0.0117340444637531	0.641484796770963	0.119	0.077	1	Cyb561d2	other
0.0117379590046417	-0.863965270636784	0.039	0.077	1	Nefm	other
0.0117439626034171	0.636739149792795	0.171	0.122	1	Rhot2	other
0.0117581958753649	0.92122890555359	0.07	0.038	1	Adprm	other
0.0117604544556736	-0.243774267652799	0.505	0.566	1	Enah	other
0.0117649841280855	0.402917376086668	0.244	0.183	1	Cbfb	other
0.0117679180242757	0.198227569211705	0.762	0.728	1	Arf1	other
0.0118416160019028	-0.333841087934515	0.21	0.274	1	Loxl2	other
0.0118707559105644	-0.53698380244861	0.109	0.163	1	Magi1	other
0.0119179403532446	-0.475016949290003	0.301	0.356	1	Lpar1	other
0.0119883948072104	-2.03795188621415	0.005	0.027	1	Rnf152	other
0.0119912919108749	0.706138217430588	0.109	0.068	1	Gmppb	other
0.0120009882968193	0.306853122180084	0.238	0.178	1	Dll1	other
0.0120083896080258	0.865977455449516	0.067	0.036	1	Gm8524	other
0.0120181537206365	0.269074894518888	0.461	0.374	1	Gga2	other
0.0120254402219743	0.118753518844927	0.961	0.96	1	Ppp1r14b	other
0.0120725168555239	-0.99268859235093	0.036	0.073	1	Trmt9b	other
0.0120870774747191	-0.31587221023689	0.218	0.284	1	Cbx2	other
0.0120931035397366	-2.60227328015742	0.003	0.022	1	Uba7	other
0.0121115111880585	-0.528820601259394	0.231	0.287	1	Osbpl1a	other
0.0121314729730154	0.883874624708998	0.036	0.015	1	Ttc39b	other
0.0121747122668932	2.07767395191654	0.021	0.006	1	Gm43167	other
0.0122733397486012	0.0958876296713962	0.969	0.977	1	Cox7a2	other
0.0122797878997235	-0.653654689690042	0.098	0.149	1	Mtmr3	other
0.0123047445074589	0.322673672794259	0.262	0.195	1	Nup160	other
0.0123055095091512	-0.564802880095503	0.145	0.201	1	Pdgfrb	other
0.012323043051739	2.07252966408635	0.021	0.006	1	Bambi-ps1	other
0.0123339852298787	-0.661332685231796	0.088	0.138	1	Ifitm3	other
0.0123713394433797	0.356619283640606	0.298	0.231	1	Mfge8	other
0.0124608545786823	0.567857805072518	0.075	0.041	1	Gm14305	other
0.0124654172046976	-1.63162385536824	0.003	0.022	1	Isg20	other
0.01247297251729	1.8783781470948	0.021	0.006	1	Otud1	other
0.01247297251729	1.89114835210287	0.021	0.006	1	Gm10416	other
0.0124866378044795	-0.516269998000379	0.13	0.185	1	Tnfrsf19	other
0.0124899692163114	0.482199362293262	0.098	0.059	1	Chst7	other
0.0124923644912672	0.13749549915317	0.907	0.894	1	Calr	other
0.0124992206458574	0.931072896806149	0.065	0.034	1	Dnajc12	other
0.0125805538748973	0.390169908368109	0.347	0.281	1	Nxf1	other
0.0125924955829359	0.263983558059216	0.51	0.447	1	Ciao2a	other
0.0126208310227758	0.406137171619515	0.264	0.202	1	Stk40	other
0.0126324891605122	0.444413025755745	0.215	0.156	1	Uba3	other
0.0126590063673559	0.792303597677929	0.104	0.065	1	Dab1	other
0.0126605504053505	-0.510713896768164	0.262	0.315	1	Nup133	other
0.0126646733034088	0.75523005459241	0.06	0.03	1	Tmco3	other
0.0126716166545172	0.389680458038459	0.233	0.174	1	Crcp	other
0.0126829747839969	0.295707387550733	0.321	0.249	1	Hdac3	other
0.0126932478331295	1.48653343758274	0.031	0.012	1	Gm15799	other
0.012695585446125	1.44289987613961	0.039	0.017	1	Bahd1	other
0.0127078765133289	-0.468075680461473	0.272	0.331	1	Tmem132c	other
0.0127333767186005	-0.133565210232127	0.907	0.922	1	Pgls	other
0.0128006108950064	0.436129870154538	0.334	0.266	1	Kat7	other
0.0128310854835664	0.6882271279675	0.109	0.069	1	Gramd3	other
0.0128437008402048	0.504021196051564	0.166	0.116	1	Pank1	other
0.0128744009194145	0.423018784314891	0.207	0.152	1	Pawr	other
0.0129008990606237	1.27160487762262	0.039	0.017	1	Glrx	other
0.0129014033674282	1.43916828292457	0.021	0.006	1	9430060I03Rik	other
0.0129133542345686	-1.00483190208252	0.049	0.088	1	9430087B13Rik	other
0.0129823690941502	0.275034245551457	0.358	0.285	1	Ube2f	other
0.0129948861609931	1.2568237256148	0.021	0.006	1	Gm20485	other
0.0129951572046291	0.462089989710452	0.215	0.159	1	Spns1	other
0.0130181347857122	-0.34001931699021	0.269	0.337	1	Cecr2	other
0.0130246524969145	-0.39645546409513	0.301	0.357	1	Kif1b	other
0.0130888675023798	-0.636311257812062	0.075	0.122	1	Ddx25	other
0.0130988725868518	-0.196140235554213	0.575	0.622	1	Pfkl	other
0.0131461400502987	1.01217653817293	0.031	0.012	1	Tlcd2	other
0.0132367244245535	0.477598306134059	0.22	0.164	1	Rnf115	other
0.0132625412303012	0.398747032884908	0.264	0.2	1	Trappc13	other
0.0132722231240174	-0.410996527485088	0.207	0.272	1	Ttll4	other
0.0132898757933318	-2.86538601786574	0	0.016	1	Krt8	other
0.0132930688094523	-0.261116705481672	0.422	0.487	1	Glrx2	other
0.0132988721538972	0.229562538211579	0.534	0.475	1	Snf8	other
0.0132991019525596	1.17378650651834	0.039	0.017	1	Gng11	other
0.0133225328816872	0.695850161924502	0.106	0.067	1	Ccdc88c	other
0.013323377906509	0.492294406029842	0.174	0.123	1	Dr1	other
0.0133287963034281	1.6821777705312	0.026	0.009	1	Runx3	other
0.0133402912687214	0.309821697698439	0.404	0.331	1	Gtf2f1	other
0.0133545274508569	0.181609922321669	0.697	0.613	1	Mcrip1	other
0.0134042547154925	-0.242767919422508	0.588	0.639	1	Snrpn	other
0.0134087962128132	-0.927495247035966	0.065	0.107	1	Ampd2	other
0.0134651689078539	0.7213971833312	0.163	0.116	1	Msrb1	other
0.0134883116102923	0.264004837344639	0.64	0.577	1	Arpc1a	other
0.0135211428777638	0.229211421778779	0.573	0.497	1	Nemf	other
0.0135511678376636	0.36320440315485	0.376	0.312	1	Arhgef2	other
0.0135547844677711	0.135184585033562	0.922	0.894	1	Ddx39b	other
0.0136074414466649	0.330209682887109	0.285	0.219	1	Col26a1	other
0.0136249931088258	0.378619204043722	0.22	0.162	1	Stx12	other
0.013625591085092	-0.190755413565936	0.811	0.826	1	Rtn4	other
0.0136342553019272	1.52850807845263	0.026	0.009	1	Cyb561a3	other
0.0136391789313979	1.40953942931681	0.041	0.019	1	Slc25a19	other
0.0136496696596063	0.244333291720759	0.671	0.618	1	Snrnp40	other
0.0136620009499367	-1.38799077401857	0.008	0.03	1	Mesp2	other
0.0136637920121955	-0.101081479983334	0.984	0.999	1	Cox8a	other
0.0136699872444422	-0.360338934997741	0.21	0.274	1	Zfp553	other
0.0137254924681668	-0.875125698638935	0.057	0.098	1	Foxl2	other
0.0137280389080477	0.194425727410916	0.764	0.706	1	Ebna1bp2	other
0.0137324899887888	-0.466316108040565	0.244	0.299	1	Jarid2	other
0.013781243164277	1.27096119609559	0.054	0.028	1	Runx1	other
0.0137879775650527	0.63352558979724	0.114	0.074	1	Ifi30	other
0.0137897396327552	0.237318326554741	0.624	0.541	1	Ndufa8	other
0.0138108101901399	0.350299325435401	0.259	0.196	1	Rfk	other
0.0138221248615214	-0.534317674681381	0.22	0.278	1	Ing5	other
0.013869439715168	0.855809826789406	0.091	0.055	1	Cers6	other
0.0138914475214919	-0.650233704251589	0.127	0.176	1	Ero1l	other
0.0139263257429605	-1.32601641383851	0.021	0.05	1	Nrxn2	other
0.0139510923311998	0.48661876868688	0.166	0.116	1	Gli2	other
0.0139513790112318	0.417244113293203	0.259	0.194	1	Tmem199	other
0.0139533623713268	0.52179042041655	0.135	0.089	1	Rmdn3	other
0.0139845790196622	-0.928460989049833	0.044	0.082	1	H2bc13	other
0.0139955647180205	-1.21370441364705	0.036	0.071	1	Magi3	other
0.0140599281292043	0.606669168736468	0.166	0.117	1	Tmem184c	other
0.0140617335890693	0.238237350634377	0.666	0.617	1	Cops3	other
0.0140859042692835	-0.791688541119176	0.07	0.113	1	Snord104	other
0.0141628613659089	-1.21583666274259	0.028	0.061	1	Rdh14	other
0.0141894887399953	1.05121145152521	0.057	0.029	1	Bbs1	other
0.0142022907982489	0.458011167447014	0.104	0.064	1	Gm37465	other
0.0142190983380092	0.28756148717212	0.474	0.408	1	Lyrm2	other
0.0142588163587941	-0.656184561186051	0.153	0.203	1	2610005L07Rik	other
0.0142688934966525	0.485817622566652	0.15	0.102	1	Nepro	other
0.0142699314717976	0.941120256845967	0.054	0.028	1	Gm8251	other
0.0142699325132607	-1.56667620567921	0.016	0.042	1	BC017158	other
0.0142929931017469	1.00932686705052	0.026	0.009	1	Gm34552	other
0.0143569939381655	0.308830486863121	0.319	0.25	1	Mzt1	other
0.0143792833038499	0.505341764496076	0.207	0.151	1	Msl3	other
0.0143819153668918	-0.750337520295844	0.047	0.085	1	Orc1	other
0.0143973293589772	-0.46962273274396	0.228	0.284	1	Lrpap1	other
0.0143974984433033	-0.432049924090955	0.155	0.212	1	Fgfr2	other
0.0144354610792376	-1.77821621703956	0.01	0.034	1	Gm10638	other
0.0144606637277393	-0.38266475189334	0.363	0.416	1	Snrnp48	other
0.0144808853982158	0.252830354127821	0.645	0.585	1	Ccdc124	other
0.0144881367999895	-0.487418962789693	0.215	0.273	1	Snhg3	other
0.0145796868000602	-0.429062786609018	0.22	0.281	1	Clip1	other
0.0145872401703377	0.0680225389361695	1	0.998	1	Rpl10	other
0.0146692413568974	-0.306068585005763	0.288	0.358	1	Ddx10	other
0.0146718959020139	0.618160844809894	0.117	0.076	1	Rnd3	other
0.0146806870036193	-0.138892532020038	0.868	0.915	1	Tpm1	other
0.0146984509959323	0.111817064148404	0.966	0.963	1	Hnrnpc	other
0.0147228927665794	0.177334210061366	0.531	0.434	1	1500011B03Rik	other
0.0147609462635237	-1.28673774870945	0.018	0.046	1	Gm5148	other
0.0147790272333173	-1.28657941387299	0.018	0.046	1	Chga	other
0.0148050006222024	0.55418433178323	0.171	0.121	1	Thap7	other
0.014830793368236	-1.37982290292654	0.016	0.042	1	Cep170b	other
0.0148412749692688	0.231672322451539	0.699	0.662	1	Hmgcs1	other
0.0148442742953975	-0.620373511912131	0.119	0.17	1	Zbtb20	other
0.0148606329497664	1.03719533398093	0.062	0.033	1	E430024I08Rik	other
0.0148833082233076	0.39601649717858	0.184	0.131	1	Exoc7	other
0.0148847068421898	0.141814006439961	0.925	0.892	1	Bzw2	other
0.014900349488358	-0.345768887264602	0.435	0.495	1	Marchf7	other
0.0149417243032929	0.467131037390358	0.246	0.187	1	Ormdl1	other
0.0149716526740305	-1.70161754853973	0.005	0.026	1	Kcnn3	other
0.0150018836567878	0.274778528910072	0.345	0.272	1	Snapc5	other
0.0150339987377176	0.290377391364076	0.477	0.4	1	Pitpna	other
0.0150369708227348	0.538937892385847	0.174	0.125	1	Lockd	other
0.0150509597386063	0.54566936102401	0.08	0.046	1	Bpnt1	other
0.015084228114827	0.933440222690596	0.057	0.029	1	Tsix	other
0.0151006079751353	0.535904759084524	0.085	0.05	1	Slc25a15	other
0.0151426083531984	-0.807280598880063	0.135	0.183	1	Mpped2	other
0.0151487841003288	-1.98245992129409	0.005	0.026	1	Gm43409	other
0.015209556544908	-0.903136018140044	0.021	0.05	1	Arhgef5	other
0.0152346615439295	0.697469052306389	0.096	0.059	1	Lrrc75a	other
0.0152728675398737	0.350598675122086	0.249	0.187	1	Pola2	other
0.0152738520221711	-1.02775228636078	0.016	0.042	1	Gm49307	other
0.0152768517116361	-0.865924210983453	0.054	0.094	1	Car4	other
0.0153090288050372	0.566633323781613	0.166	0.117	1	Prmt6	other
0.01531536768194	-0.286891942395375	0.49	0.533	1	Odc1	other
0.0153278794600979	0.129638710602512	0.868	0.858	1	Vdac2	other
0.0153716358272325	0.94320942190376	0.041	0.019	1	Rassf2	other
0.0153816984064483	-0.210784542471323	0.627	0.657	1	Senp6	other
0.0154837739626877	-0.503170736415733	0.101	0.151	1	Tmem265	other
0.0154899950041623	0.370317579526973	0.324	0.264	1	Psmd5	other
0.0154994171843799	0.199347725957739	0.591	0.509	1	Prdx5	other
0.015506191848792	0.20899031900724	0.71	0.647	1	Zwint	other
0.0156286807752207	0.775775955104797	0.054	0.028	1	Dtwd2	other
0.0156532790852932	-0.439008309985303	0.251	0.306	1	Ier5l	other
0.0156571295269383	0.274486247605235	0.319	0.253	1	Chmp6	other
0.0156707253858851	0.290327556017818	0.459	0.392	1	Rnasek	other
0.0156743606204048	-0.833674558882183	0.093	0.139	1	Ice2	other
0.0156849371023639	0.245025096725564	0.565	0.493	1	Chic2	other
0.0156955994706138	0.351685856979918	0.319	0.25	1	Crnkl1	other
0.0157073613601767	-0.383700908748535	0.228	0.286	1	Mycn	other
0.0157275740928941	2.38365280879433	0.018	0.005	1	Gm43820	other
0.015814323443906	-2.50234025100293	0.008	0.029	1	Rflna	other
0.0158171834218148	-0.96611179707732	0.06	0.099	1	Ppp2r3d	other
0.0158661161803506	-0.450983708621821	0.254	0.31	1	Zyx	other
0.01593743301832	-0.602747888692509	0.142	0.194	1	Adgrl1	other
0.0159688793078495	-0.568713636553384	0.117	0.167	1	Septin8	other
0.0160521462021072	-0.789027318399383	0.07	0.113	1	Pde5a	other
0.0160664150602092	0.737412426984356	0.085	0.051	1	Myo18a	other
0.0160860769698434	0.491841526282771	0.15	0.103	1	Rad1	other
0.0161084648810674	0.502201559642206	0.189	0.139	1	Ints2	other
0.016166125504221	0.41455254384687	0.187	0.133	1	Sdf2l1	other
0.0161907715851502	0.301753661552612	0.544	0.495	1	Tenm4	other
0.0161978724065803	-0.438521019523922	0.111	0.162	1	Wbp1l	other
0.0162056740867819	0.188087005337579	0.674	0.585	1	Rtn3	other
0.0162064951467414	-0.142220931097165	0.738	0.768	1	Septin11	other
0.016254234877876	1.87801572891322	0.018	0.005	1	Cdh18	other
0.0162586281263772	0.942559782028661	0.078	0.045	1	Kif3c	other
0.0163344053071069	0.230188340596183	0.565	0.502	1	Rps11-ps1	other
0.0163524597947265	0.45580771488277	0.174	0.123	1	Recql	other
0.0163586987105803	0.18648316054177	0.738	0.678	1	Mettl9	other
0.0163636904303161	0.580668297576775	0.137	0.093	1	Macrod2	other
0.0163768431653051	-0.258538297328342	0.842	0.828	1	Mest	other
0.0164168805228599	0.364594718470367	0.236	0.178	1	Ppp4r1	other
0.0164326546872904	0.383233972683766	0.293	0.232	1	Lypla2	other
0.0164342638499065	0.19849371910993	0.738	0.671	1	Brix1	other
0.0164497417127154	0.540681434494231	0.163	0.117	1	Nfkbib	other
0.0164548163242068	0.51198200637966	0.256	0.203	1	Txndc15	other
0.0164608865364423	1.57246014323173	0.018	0.005	1	Npl	other
0.0164643417501245	0.793340568082458	0.067	0.037	1	Gng3	other
0.0164965892433291	0.292205601681105	0.368	0.297	1	Dazap2	other
0.0165042291747962	1.54641624315141	0.036	0.016	1	Mxra8	other
0.0165299692909095	-0.468835773493827	0.189	0.245	1	Gm10110	other
0.0165568943814114	-2.72831833639321	0	0.015	1	Gm37783	other
0.0165568943814114	-2.9424230688182	0	0.015	1	Klhdc1	other
0.0165598746958014	0.172600879114707	0.852	0.802	1	Csde1	other
0.0165806020720014	-0.352958581981747	0.402	0.463	1	Car14	other
0.0166079765216058	1.66569490596929	0.028	0.011	1	Gm27239	other
0.0166390477243484	1.74501410570234	0.028	0.011	1	Gm43088	other
0.0166562815549767	0.287486606459163	0.363	0.289	1	Mtfr1l	other
0.0167007563587571	0.414146071626383	0.28	0.223	1	Prkaca	other
0.0167059890745961	-1.05815360269959	0.023	0.053	1	Tmem181b-ps	other
0.0167245320929262	0.18837884120096	0.873	0.835	1	Aprt	other
0.0167303037075624	-0.440320162249435	0.329	0.379	1	Gnpat	other
0.0167310425479296	-0.575359761167574	0.15	0.204	1	Suco	other
0.0167502201325832	0.597671544283975	0.161	0.114	1	Casp6	other
0.0167638435598755	1.69802659277111	0.028	0.011	1	Aph1b	other
0.0167821900863056	0.461954747755893	0.231	0.176	1	Tpp1	other
