p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
2.9039376646438e-09	0.380015950694311	0.969	0.922	9.46422324284061e-05	Pomp	other
3.21625940867389e-09	-1.06657091222237	0.464	0.64	0.000104821110388091	Asns	other
4.12791401131759e-09	0.313522158985222	0.995	0.985	0.000134532845542852	Nme1	other
4.17307475283674e-09	-0.163309647547345	1	1	0.000136004679269702	Rps12	other
4.19898928163166e-09	0.383247168428349	1	0.99	0.000136849259677658	Prdx1	other
4.79646756559405e-09	-0.140701966742628	1	1	0.000156321674430276	Hsp90ab1	other
4.93859507019853e-09	0.413156629245995	0.984	0.94	0.00016095375193284	Psma4	other
5.52710198993314e-09	-0.172923125080769	1	1	0.000180133780953911	Rps3	other
5.89402053627066e-09	0.680986462430653	0.885	0.728	0.000192092023297597	Fabp5	other
8.83621511636717e-09	-0.202183492819747	1	1	0.000287981086857522	Eef1b2	other
9.05598438475763e-09	1.51052605186089	0.281	0.098	0.000295143587083636	Wnt16	other
9.36397465017261e-09	0.393503109372823	0.979	0.93	0.000305181297823776	Dbi	other
9.38164538310362e-09	0.462315667933808	0.958	0.875	0.00030575720468073	Hmgb3	other
1.40163549125511e-08	0.639462560361126	0.792	0.557	0.000456807022954953	Cisd1	other
1.57786095881339e-08	-0.371332266734525	0.979	0.988	0.000514240665086872	Pabpc1	other
1.65321045410317e-08	-0.667619224571063	0.828	0.902	0.000538797819096763	Meg3	other
1.69408220116569e-08	-0.652018634172151	0.87	0.853	0.000552118330181909	Ptn	other
1.87018702492052e-08	-0.696873014635949	0.781	0.84	0.000609512653291846	Eif4ebp1	other
2.35532732422721e-08	1.64042628765387	0.292	0.11	0.00076762472823889	Tshz2	other
2.87863246248804e-08	-0.161240123726039	1	1	0.000938175105849479	Rack1	other
2.9468994153408e-08	0.323188972190862	1	0.98	0.000960423988453722	Atp5j	other
4.52328278681818e-08	-0.342902881749451	0.995	0.995	0.00147418309305191	Hnrnpu	other
4.77339747737941e-08	-0.512827442706787	0.88	0.93	0.00155569797185272	2810004N23Rik	other
4.77425109465759e-08	5.01588653998627	0.073	0	0.00155597617425986	Hoxa3	HoxABCD
4.77425109465759e-08	5.05865806538252	0.073	0	0.00155597617425986	Uty	chrY
4.78583669094175e-08	-0.168244720029032	1	1	0.00155975203594482	Rps26	other
5.47336870077282e-08	-4.81864116023703	0.005	0.15	0.00178382559326887	Hoxd13	HoxABCD
5.55201793067228e-08	-0.441574499316109	0.922	0.94	0.0018094581637854	Gpc3	other
5.73581046118224e-08	-0.535843854309557	0.828	0.892	0.0018693579874039	Nars	other
5.76373545516158e-08	-0.390032960527368	1	1	0.00187845902219171	Malat1	other
6.70975625130786e-08	-0.260881852347938	1	1	0.00218677665986375	Ldha	other
6.77725585551466e-08	0.213666694636304	1	1	0.00220877545587078	Actb	other
7.46979411797185e-08	1.18905730500217	0.422	0.202	0.00243448060098821	Ebf1	other
9.43097727908736e-08	0.457918333762582	0.984	0.902	0.00307364980502736	Tuba1a	other
1.00752156923916e-07	0.411841614961772	0.969	0.93	0.00328361354630734	Uqcrb	other
1.01032125207478e-07	-0.136144787927733	1	1	0.00329273799263693	Rplp2	other
1.33639942780723e-07	-0.16181696362762	1	1	0.00435545937516653	Fau	other
1.37117799156759e-07	0.630984979061545	0.766	0.557	0.00446880619231793	Hmgcs1	other
1.50693074526059e-07	-0.248928454499582	1	1	0.00491123799187878	Rpl34	other
1.50699103259172e-07	1.04597747139992	0.37	0.175	0.00491143447431969	Rep15	other
2.03604368554198e-07	-0.185785187655817	1	1	0.00663566997554986	Rplp0	other
2.47177759740365e-07	0.216221787475692	1	1	0.00805577036769825	Nme2	other
2.64730321107687e-07	0.698644093446353	0.698	0.475	0.00862782589522064	Abracl	other
2.8770099536193e-07	0.610123130352388	0.802	0.623	0.00937646313984065	Basp1	other
2.97252749193687e-07	0.2653634225591	1	0.988	0.00968776434897144	Srsf3	other
3.03899266072049e-07	-0.618422765346134	0.734	0.782	0.00990438098055416	Tcof1	other
3.45879232251379e-07	0.722766828111734	0.656	0.425	0.0112725500583047	Zfp503	other
3.5610885585211e-07	1.39235818209449	0.219	0.07	0.0116059437210761	Uchl1	other
4.03892220171013e-07	0.512455906217217	0.901	0.765	0.0131632513475935	Tmem167	other
4.19621168258607e-07	0.54664230696132	0.917	0.82	0.0136758734947162	Pdia6	other
4.51652759701983e-07	5.17362134824414	0.062	0	0.0147198150914473	Mir10a	HoxABCD
4.54767234696049e-07	1.36317377251956	0.281	0.112	0.0148213189459789	Igfbp4	other
4.64828403192556e-07	0.526192370150426	0.896	0.725	0.0151492224884486	Mrpl20	other
5.00702644714056e-07	-1.08148618580896	0.37	0.535	0.0163183998938758	Pgk1	other
5.31024758158807e-07	0.666276827800524	0.74	0.517	0.0173066278931537	Tyms	other
6.5561429054248e-07	0.972482765780627	0.391	0.192	0.02136712534307	Cat	other
7.10565860578242e-07	0.686047677688787	0.745	0.542	0.0231580519621055	Pfdn4	other
7.12061664217107e-07	0.906914296510995	0.531	0.322	0.0232068016984998	Maged2	other
7.28655638361528e-07	0.848673598896652	0.609	0.395	0.0237476159098406	Crabp2	other
8.2069900193988e-07	0.720566638924606	0.568	0.358	0.0267474011722226	Vcan	other
8.50331652890919e-07	-0.142212957949273	1	1	0.0277131588993679	Rpl18a	other
8.92200188384127e-07	0.922337075873526	0.443	0.238	0.0290776963396271	Farsa	other
9.31988897246297e-07	-0.385649744558119	1	1	0.0303744501501541	AC160336.1	other
9.73370220174609e-07	-0.607296107785813	0.776	0.8	0.0317231088457107	Lars	other
1.03257720880534e-06	-0.574864040986014	0.776	0.802	0.0336527238121748	Rbm22	other
1.09081292704638e-06	2.00029285186502	0.25	0.102	0.0355506841053687	Egr1	other
1.11563180460443e-06	0.24327338989864	1	0.995	0.036359556143863	Hsp90aa1	other
1.14096906917137e-06	1.05133031532893	0.464	0.272	0.0371853229333641	Dusp6	other
1.21568009796703e-06	0.445792913438824	0.885	0.708	0.0396202300728435	Sms	other
1.23269810202808e-06	0.325257478159378	1	0.978	0.0401748638431971	Calm1	other
1.25211371640492e-06	0.489482017539638	0.88	0.735	0.0408076381313528	Polr2e	other
1.28480352859991e-06	-0.304375875944241	0.979	0.993	0.0418730318005997	Dctpp1	other
1.28772031299613e-06	0.581398328440922	0.776	0.608	0.0419680927208569	Gm9800	other
1.4479213298968e-06	-0.465176300802531	0.891	0.905	0.0471892040626665	Fam162a	other
1.66290762327041e-06	0.78737298858989	0.573	0.365	0.0541958223500059	Arl5a	other
1.85637499860713e-06	-1.08219104693139	0.25	0.425	0.060501117579605	Rtn1	other
1.87932261997995e-06	-0.819102301833652	0.453	0.615	0.0612490035077664	Slc3a2	other
1.94541048924435e-06	1.31889169994237	0.276	0.117	0.0634028732549627	Acot7	other
2.38793336465778e-06	0.352316600510204	0.984	0.953	0.0778251362875616	Rbx1	other
2.65706436691987e-06	-0.320841342874512	0.964	0.958	0.0865963847822854	Eno1	other
2.74459698716643e-06	0.420186911745987	0.938	0.775	0.0894491604087412	Ndufc2	other
2.96904295391762e-06	0.185805059896142	1	1	0.0967640789111291	Eif5a	other
3.16944405393612e-06	0.314024748575887	0.964	0.955	0.103295351161832	Ndufb8	other
3.1873109709472e-06	0.497654619085142	0.797	0.593	0.10387765185414	Capza2	other
3.36589161288729e-06	1.71112318812339	0.12	0.025	0.10969777355561	Ckb	other
3.38853183382115e-06	0.216548675731063	1	1	0.110435640996065	mt-Cytb	other
3.76019313382768e-06	1.3878285727718	0.224	0.088	0.122548454424578	Ripply1	other
