p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.280243298809481	-0.388325599492234	0.098	0.117	1	Vcpip1	other
0.280272486086971	0.124757069811606	0.241	0.204	1	Trip11	other
0.280406471592988	0.289081457199926	0.073	0.057	1	Strn	other
0.280526183638689	-0.815678881834029	0.029	0.041	1	Kif13b	other
0.280540505367154	-0.055595719320273	0.156	0.123	1	5530601H04Rik	other
0.280544608836916	-0.246495652241382	0.457	0.437	1	Traf4	other
0.280611582430232	-0.254440698649706	0.058	0.075	1	Apmap	other
0.280631204147791	0.00181898441342199	0.011	0.005	1	4933439K11Rik	other
0.280631204147791	0.446829703985554	0.011	0.005	1	Myd88	other
0.280631204147791	0.344210022191504	0.011	0.005	1	Hivep2	other
0.280631204147791	0.470662806931026	0.011	0.005	1	Gm12226	other
0.280631204147791	0.749987525245994	0.011	0.005	1	Nfyc-ps	other
0.280631204147791	0.454204460500248	0.011	0.005	1	Gm15186	other
0.280795432177175	0.0691056234076337	0.746	0.681	1	Gnb2	other
0.28088347380321	0.0242803227752715	0.234	0.194	1	Tgoln1	other
0.280931808040316	0.144667723480877	0.098	0.077	1	Igsf9b	other
0.280954845809622	0.399111409374203	0.071	0.055	1	Mtfp1	other
0.28116930783191	0.101616541928433	0.459	0.4	1	Jagn1	other
0.281249934504878	0.41958711519888	0.011	0.005	1	Gm43403	other
0.281249934504878	0.415468517895021	0.011	0.005	1	Gm9797	other
0.281249934504878	0.30879848017317	0.011	0.005	1	Derl3	other
0.281252919722745	-0.636198550705882	0.033	0.046	1	AW011738	other
0.281280277083028	0.0708149095815827	0.2	0.166	1	Chmp2b	other
0.281292498137263	0.159989642234135	0.04	0.027	1	Lipt1	other
0.281292498137263	0.238728394242866	0.04	0.027	1	AI413582	other
0.281578550497372	-0.592992590853035	0.038	0.051	1	Gm13166	other
0.281651605653206	0.0426081646611092	0.969	0.952	1	Atp5c1	other
0.281687862868416	-0.597424436147903	0.02	0.031	1	Fam181b	other
0.281692101011836	0.165068033846308	0.065	0.048	1	Gemin8	other
0.281763345900677	0.336578376272426	0.033	0.022	1	Stat1	other
0.281823384861906	0.192086928760834	0.131	0.108	1	Gm10250	other
0.281851643616081	-0.642191164747081	0.024	0.036	1	Maml2	other
0.281869590097013	0.247308206448629	0.011	0.005	1	Gm15728	other
0.281869590097013	0.15252355556986	0.011	0.005	1	4930431P19Rik	other
0.281869590097013	0.460169681448964	0.011	0.005	1	Gjc2	other
0.281869590097013	0.155514925671067	0.011	0.005	1	Gm41396	other
0.281904247125314	-0.0916768341589775	0.122	0.096	1	Bora	other
0.281930452664589	0.344844611817247	0.036	0.024	1	Tubb4a	other
0.281986316762793	-0.723059433851533	0.029	0.041	1	4930581F22Rik	other
0.282112153944522	-0.22514189187827	0.512	0.482	1	Prpf6	other
0.282419714526637	-0.301928654007851	0.327	0.333	1	Atm	other
0.282479508376152	0.262847025739734	0.038	0.026	1	Armh4	other
0.28251482566006	-0.116572120744336	0.047	0.033	1	9330159M07Rik	other
0.282533868197393	0.0258641139654072	0.069	0.051	1	Adam9	other
0.282649174008715	0.0752971827823652	0.085	0.065	1	Spata2	other
0.282649174008715	0.162920563250252	0.085	0.065	1	Plscr1	other
0.282692434050664	0.0245133069610288	0.405	0.34	1	Cdca4	other
0.282784668174708	0.0550059359911517	0.347	0.304	1	Aggf1	other
0.282836641109175	0.0507849266457742	0.494	0.422	1	Psme4	other
0.282887111215255	-1.01688974082438	0.013	0.022	1	Trdmt1	other
0.283186473604894	-0.632012620179373	0.042	0.057	1	Coq8b	other
0.283227381273925	0.288262290244396	0.036	0.024	1	Gm8885	other
0.283303290319928	0.0794465919242082	0.247	0.209	1	Nbdy	other
0.283426092362324	0.187516031669487	0.062	0.046	1	Pcsk5	other
0.283439856183012	0.355006505851721	0.033	0.022	1	Gm50094	other
0.283485099225306	0.00877853360089142	0.285	0.238	1	Itsn1	other
0.283608689087471	-0.203476808599587	0.43	0.42	1	Dhx8	other
0.283692022107092	0.600897343986648	0.031	0.021	1	Rundc3b	other
0.283877358917067	0.346655102293949	0.036	0.024	1	Gm17590	other
0.283878896090035	-0.554673037222038	0.071	0.087	1	Wdcp	other
0.283941176794604	0.0520239324307381	0.775	0.683	1	Pafah1b3	other
0.283964676471243	0.234120610691132	0.078	0.06	1	Ccng2	other
0.284053316131584	0.1302647418536	0.038	0.026	1	9430064I24Rik	other
0.284053316131584	0.0491628488303268	0.038	0.026	1	Sorbs3	other
0.284105489511983	-0.993697078298906	0.013	0.022	1	H6pd	other
0.284105489511983	-0.824230803438241	0.013	0.022	1	Fam221a	other
0.284122371241433	0.0617500131082176	0.151	0.122	1	0610030E20Rik	other
0.284245685852249	0.105432326857719	0.606	0.521	1	Ndufa12	other
0.284472819626049	0.0840969375274243	0.802	0.726	1	Slbp	other
0.284512403796865	-0.882513589841157	0.013	0.022	1	Gm43523	other
0.284528345726244	0.509924997388726	0.036	0.024	1	Esyt1	other
0.284588484222735	0.0642137156365437	0.305	0.256	1	Traf7	other
0.284613509524859	0.129641173677582	0.16	0.134	1	Rasa2	other
0.284622157360992	0.0223745307279084	0.274	0.23	1	Pus1	other
0.284655275173107	0.0502493110635291	0.953	0.942	1	Eif1ax	other
0.284785919685571	0.309322842577885	0.033	0.022	1	Csgalnact2	other
0.284881443566279	-0.0131499970694442	1	1	1	Rpl18a	other
0.284919712256479	-0.87894825275378	0.013	0.022	1	Naga	other
0.284929586754968	0.0289275944294096	0.269	0.228	1	Zmiz2	other
0.284934986220597	-0.0848472385321493	0.933	0.925	1	Cfdp1	other
0.284937928588047	0.0257102323935037	0.203	0.165	1	Bmt2	other
0.284967053066827	-0.572427654982401	0.076	0.093	1	C77080	other
0.285163022299776	-0.447300895855326	0.076	0.093	1	Meox1	other
0.285327414938975	-0.832123798646368	0.013	0.022	1	Rbmxl2	other
0.285339491322554	-0.0874861104578826	0.12	0.094	1	Snhg16	other
0.285436278653669	-0.563404961421616	0.042	0.057	1	Ribc1	other
0.285526154306847	-0.0810861534399359	0.169	0.137	1	Cpd	other
0.285564567696098	-0.0089551342280727	0.216	0.175	1	Gpr89	other
0.285826018388854	-0.0261509226333696	0.087	0.067	1	Thada	other
0.285919916868942	-1.51873510937114	0.004	0.01	1	Fgr	other
