p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
1.06679577645256e-21	0.266314054367121	0.977	0.939	3.47679411503652e-17	Tomm40	other
1.07866987956085e-21	0.829119278759309	0.343	0.19	3.51549300447677e-17	Hax1	other
1.07992510741013e-21	-0.971730466560666	0.379	0.496	3.51958391756035e-17	H2ac8	other
1.16553681290603e-21	0.7071083178084	0.45	0.281	3.79860102694206e-17	Glmp	other
1.23732781696414e-21	0.622957213104011	0.541	0.382	4.03257508826784e-17	Tprgl	other
1.26462509824037e-21	-1.09771015216663	0.169	0.31	4.12153965767519e-17	Amotl2	other
1.27645154900034e-21	0.282246881985352	0.968	0.908	4.16008324334701e-17	Selenof	other
1.29065431689783e-21	0.519170016294581	0.667	0.513	4.2063714842017e-17	Nae1	other
1.33661049766736e-21	0.714547058129886	0.381	0.219	4.3561472729477e-17	Cd9	other
1.38718262168371e-21	-0.748160858024959	0.413	0.534	4.52096688232939e-17	Wdr70	other
1.6120520373235e-21	0.481633384179664	0.709	0.544	5.253838794841e-17	Sgta	other
1.62371560874654e-21	0.396939026919555	0.805	0.661	5.29185154046585e-17	Polr2d	other
1.70664977533482e-21	0.345984994173514	0.95	0.901	5.5621422827937e-17	Pclaf	other
1.73272023392437e-21	0.531064445464761	0.654	0.483	5.6471085143829e-17	Nob1	other
1.7697383834601e-21	0.45320285259781	0.793	0.654	5.76775436553482e-17	Snhg4	other
1.78611936064303e-21	0.485542193074919	0.657	0.482	5.82114160827168e-17	Thop1	other
1.80883545129074e-21	-0.224467684177761	0.993	0.991	5.89517561930167e-17	Gnai2	other
1.87750909886757e-21	-0.404193526243467	0.849	0.867	6.11898990411929e-17	Lin28a	other
1.95159674055438e-21	0.389004871187457	0.835	0.716	6.36044893714078e-17	Ost4	other
1.98485182381491e-21	0.514087535784081	0.683	0.529	6.46883057899518e-17	Rrs1	other
2.0653417584921e-21	-0.69619315297719	0.441	0.558	6.7311553251016e-17	Ube2i	other
2.13515777316044e-21	-1.01289161048028	0.214	0.354	6.95869269850719e-17	Gm10086	other
2.13578978022964e-21	0.913306262891922	0.279	0.139	6.96075247274642e-17	Gm9830	other
2.15204397914475e-21	0.999112738170133	0.276	0.14	7.01372653243066e-17	Ube2w	other
2.25440170353774e-21	0.586671762212566	0.548	0.372	7.34732059199984e-17	Ndufs3	other
2.41417069639229e-21	-0.691320386042597	0.485	0.59	7.86802371661211e-17	Chd8	other
2.41843143415729e-21	2.97120979486916	0.072	0.009	7.88190988706203e-17	Gdf3	other
2.42851465759171e-21	0.502023264717717	0.681	0.501	7.91477212055714e-17	Ube2f	other
2.5413822411257e-21	-0.109012766436451	1	1	8.28261886205276e-17	Rpl6	other
2.65732714959797e-21	0.412816729219437	0.82	0.69	8.66049491325473e-17	Yif1b	other
2.67442419967956e-21	-1.45587849854111	0.098	0.222	8.71621590917564e-17	Agrn	other
2.73012354418012e-21	0.622350414116031	0.566	0.39	8.89774564283743e-17	Tfdp1	other
2.82389351677987e-21	0.437905098362072	0.783	0.631	9.20335136053727e-17	Acat2	other
2.89029397822415e-21	0.406078233151992	0.82	0.69	9.41975710443033e-17	0610010K14Rik	other
3.0370192769136e-21	0.3810473464357	0.846	0.745	9.8979495253891e-17	Mrpl35	other
3.0674263590202e-21	-0.829344645470961	0.349	0.483	9.99704924668272e-17	Mapk6	other
3.10193252439793e-21	-0.571355524016783	0.627	0.701	1.01095082902653e-16	Nipbl	other
3.22487884592749e-21	-0.901445634567978	0.288	0.428	1.05102026467623e-16	Wwp1	other
3.24228824055973e-21	0.910950637915756	0.309	0.169	1.05669416048082e-16	Ninj1	other
3.43309083855365e-21	1.43316138107499	0.143	0.046	1.11887863519302e-16	Gm8557	other
3.48293003699407e-21	0.767796180750098	0.391	0.231	1.13512172835674e-16	Pdlim1	other
3.57059798536223e-21	-0.746293481525444	0.367	0.503	1.1636935894094e-16	Gm7331	other
3.76383086721158e-21	1.44532286954046	0.154	0.054	1.22667011793293e-16	Myc	other
3.80952689935572e-21	0.193053892640239	0.997	0.991	1.24156291176902e-16	Atp5a1	other
4.12252921456878e-21	0.218701590274285	0.995	0.961	1.34357349632011e-16	Pomp	other
4.45285954389761e-21	0.711555348016982	0.403	0.237	1.45123145395167e-16	Gm5801	other
4.54719798459146e-21	0.304494012942834	0.959	0.893	1.4819772951582e-16	Polr2j	other
4.63341589708656e-21	0.650433730337105	0.484	0.317	1.51007657501948e-16	Rce1	other
4.63955151915231e-21	0.368244919642482	0.877	0.777	1.51207623560693e-16	Gm6560	other
5.13244122091553e-21	0.601456061664928	0.536	0.36	1.67271391830858e-16	Ppil2	other
5.20715829179403e-21	-0.864913639863966	0.335	0.462	1.69706495887859e-16	Mex3a	other
5.61287907280194e-21	-4.38246492195454	0.003	0.071	1.82929341861688e-16	mt-Tc	other
5.64534386368373e-21	0.773547706287521	0.342	0.19	1.83987401861316e-16	Atp6ap1	other
5.8312484535115e-21	0.58759724092185	0.523	0.342	1.90046218348393e-16	Pdzd11	other
6.59846004781541e-21	0.547101852856593	0.882	0.787	2.15050411418352e-16	Ube2c	other
6.81103291426392e-21	-0.905114629905188	0.347	0.47	2.21978373708775e-16	Sema6a	other
6.93341934279471e-21	-0.313512621658256	0.949	0.946	2.25967069801022e-16	Skp1a	other
7.3640009163725e-21	-0.317269187142594	0.931	0.94	2.40000153865496e-16	Luc7l3	other
7.45049080299611e-21	0.715501503222581	0.41	0.246	2.42818945760446e-16	Max	other
7.57399383747937e-21	0.451267982770727	0.749	0.62	2.4684403315729e-16	Qdpr	other
9.01495567878826e-21	0.624743497212177	0.55	0.393	2.93806420527388e-16	Stx3	other
9.1767836861984e-21	0.657011406691292	0.456	0.282	2.99080557116892e-16	Alkbh7	other
9.47427928534438e-21	-1.54654422701394	0.096	0.215	3.08776236188659e-16	Nrep	other
9.73913924424521e-21	0.509313108925697	0.637	0.464	3.17408287109196e-16	Tfg	other
9.7546511340347e-21	-4.6732156486357	0.002	0.067	3.17913835109325e-16	mt-Tq	other
9.90303844905496e-21	-0.380152868936257	0.844	0.872	3.2274992609315e-16	Cetn3	other
1.05654117587949e-20	0.797593760236136	0.398	0.241	3.44337334630884e-16	Fgf5	other
1.10484409507426e-20	0.644723001406987	0.462	0.293	3.60079739025652e-16	Pnkd	other
1.17280769507836e-20	0.743664382996489	0.427	0.268	3.82229755902987e-16	Ydjc	other
1.18080166092597e-20	-0.255529134029375	0.972	0.962	3.84835069312382e-16	Rbm25	other
1.19341020068647e-20	0.276059175999051	0.974	0.922	3.88944318505726e-16	Cdc34	other
1.20007127058473e-20	-0.583574771997981	0.55	0.655	3.91115227796269e-16	Rps26-ps1	other
1.22192401329123e-20	0.515751779167967	0.674	0.501	3.98237255171746e-16	Immp1l	other
1.30606759263345e-20	0.852695355778677	0.366	0.216	4.25660489115169e-16	Ctsa	other
1.37396826643665e-20	-0.370091991553014	0.868	0.887	4.47789997714369e-16	Psmd14	other
1.39826040398262e-20	-1.4253366491953	0.131	0.257	4.55707048261976e-16	Efnb1	other
1.44334445242662e-20	0.388558840238916	0.892	0.809	4.7040039049036e-16	Gars	other
1.46810477952984e-20	-1.20419340443849	0.347	0.464	4.78470028696571e-16	Apela	other
1.5773966090889e-20	0.446027823861526	0.797	0.673	5.14089328868163e-16	Mrps17	other
1.58771732190005e-20	0.687579392054404	0.467	0.302	5.17452952380445e-16	Hspe1-rs1	other
1.6562753066991e-20	-0.639269079486413	0.489	0.588	5.39796685206304e-16	Sh3bgrl	other
1.69915430396849e-20	0.633932267615061	0.503	0.338	5.5377137920637e-16	Prps1l3	other
1.72756753994462e-20	0.589944577577365	0.532	0.36	5.63031536943353e-16	Rpl18-ps2	other
1.76912534979993e-20	-0.504835205411867	0.66	0.72	5.76575642753296e-16	Cse1l	other
