p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.135996559437721	0.8319507834272	0.041	0.02	1	2900026A02Rik	other
0.135996559437721	0.802173145162391	0.041	0.02	1	Gm38111	other
0.136123012404335	0.273613845574913	0.33	0.267	1	Sephs1	other
0.136207469102986	-0.31674009801479	0.326	0.354	1	Trappc6b	other
0.136244381312192	-0.435201775473098	0.231	0.27	1	Ndufb4	other
0.136366408161842	0.0832864252898657	1	1	1	Eif1	other
0.13643693105119	0.507924170795888	0.09	0.056	1	Rbm24	other
0.136471453633688	0.891849767448199	0.041	0.02	1	Gm49066	other
0.136531424136178	0.141715756643267	0.597	0.483	1	Arhgap5	other
0.136567728756587	0.177188885492689	0.724	0.683	1	Zwint	other
0.136583727293896	0.197694179122707	0.262	0.194	1	Slk	other
0.136615279634543	0.131325116499053	0.312	0.236	1	Mrpl44	other
0.13668947762545	0.583484557287417	0.045	0.022	1	Gm47802	other
0.136759781509337	-0.862341742235777	0.09	0.126	1	Zfp961	other
0.136902049811425	-0.906275954641105	0.086	0.121	1	Celsr1	other
0.137139724671909	0.465702307502286	0.045	0.022	1	E430021H15Rik	other
0.137145796632494	0.503209439471068	0.172	0.126	1	Pole2	other
0.137157376095398	-0.526307104663574	0.063	0.098	1	Gnptg	other
0.137217400497816	-1.18904965000141	0.014	0.034	1	Tango2	other
0.13731420148293	-0.951175197766422	0.041	0.07	1	Ajuba	other
0.13744603046088	0.152946292638169	0.308	0.236	1	Paxip1	other
0.13747173705672	0.389431056848662	0.181	0.132	1	Tsc22d3	other
0.13760579846626	0.300652558496783	0.308	0.253	1	Nup214	other
0.137653043946762	0.189133195926597	0.729	0.671	1	Gtf3c6	other
0.137722517794409	0.27791617997626	0.43	0.36	1	Usp39	other
0.137794061859533	-0.10554237237576	0.941	0.924	1	Hmgn2	other
0.137805580451924	0.25078614448095	0.471	0.385	1	Mtfr1l	other
0.137887582577479	0.251785333305367	0.385	0.306	1	Tmed5	other
0.138043649615452	0.608911739199823	0.045	0.022	1	Gm5112	other
0.13820566802078	-1.35274533962118	0.014	0.034	1	Zfp583	other
0.13828264715611	-0.312108352800831	0.14	0.183	1	Rnf113a2	other
0.138333166930316	0.411280252339218	0.104	0.067	1	Marchf8	other
0.138434937958265	-0.552963909748226	0.086	0.124	1	Hpcal1	other
0.138530682346382	0.203675045419631	0.24	0.177	1	Nbr1	other
0.138597383242994	0.255931452747637	0.213	0.154	1	Hsd17b4	other
0.13861721088734	0.799155781714082	0.063	0.037	1	Zfp367	other
0.138631848924339	0.153278701855154	0.29	0.222	1	Kat2a	other
0.13869105422724	-0.929337120175397	0.077	0.11	1	Secisbp2l	other
0.138772845953508	0.140552387368471	0.833	0.764	1	Mrpl21	other
0.138887073108561	0.274149825652391	0.385	0.315	1	Rpp30	other
0.13895821307534	-0.410980514919418	0.163	0.211	1	Pop1	other
0.139077835554781	1.20152997833575	0.036	0.017	1	Gm48855	other
0.139125660445762	0.618624308801373	0.095	0.062	1	Stim2	other
0.139319807512341	0.188097700249154	0.48	0.393	1	Kdm6b	other
0.13953837219826	0.346863220142117	0.145	0.101	1	Phtf2	other
0.13957358234157	0.472770645484166	0.086	0.053	1	Iqgap3	other
0.139691810593211	0.254731694158671	0.308	0.239	1	Clptm1	other
0.139737477427733	0.30775207245586	0.502	0.438	1	9130401M01Rik	other
0.139807733174561	-0.390461552175422	0.353	0.376	1	Tubb6	other
0.13982056969274	-0.668576838189313	0.122	0.16	1	Abhd11	other
0.139831625820984	0.73137860325616	0.041	0.02	1	Serping1	other
0.13983818414902	0.289372994551722	0.072	0.042	1	9430081H08Rik	other
0.139871295205424	0.145998101140545	0.679	0.596	1	Csnk2a1	other
0.139918229432882	0.193049313998717	0.629	0.559	1	Cisd2	other
0.140030510702845	0.357031787358611	0.145	0.101	1	Manea	other
0.140052973591281	-0.363941999762194	0.344	0.376	1	Zfp451	other
0.14008008749132	0.154915722155721	0.412	0.32	1	Aatf	other
0.140123888849995	0.16443869631275	0.489	0.399	1	Hdac1	other
0.140181634619792	0.241131635225421	0.267	0.199	1	Ube2e2	other
0.1402119025162	-0.587779655647421	0.086	0.124	1	Kpna6	other
0.140214756640807	0.313847954463435	0.299	0.233	1	Dpm2	other
0.140303842601387	0.487565181602642	0.118	0.079	1	Zbtb21	other
0.140328848592124	-0.177207751736107	0.692	0.722	1	Laptm4a	other
